,voter_id,alternative_id,rate
1714,230,543,3.4821795333882344
1715,231,543,3.4942295333882343
1716,229,544,3.572126926666563
1717,230,544,3.3875078404272974
1718,231,544,3.3512767563271177
1719,229,545,1.7076097911991892
1720,230,545,1.604856282209414
1721,231,545,1.5610495303726293
1722,229,546,2.890613400979546
1723,230,546,2.8208862551406355
1724,231,546,2.7813862551406356
1725,229,547,3.074493456687693
1726,230,547,3.025936080032652
1727,231,547,3.060932254301175
1728,229,548,3.6662757980696052
1729,230,548,3.623239538239538
1730,231,548,3.6242387445887445
1731,229,549,2.422499861280273
1732,230,549,2.2139342520770535
1733,231,549,2.2857142002155126
1734,229,550,3.138275223632203
1735,230,550,3.0931150929132487
1736,231,550,3.0992817595799154
1737,229,551,4.004080475049127
1738,230,551,4.000897797778808
1739,231,551,3.906043251477575
1740,229,552,3.4710739095614858
1741,230,552,3.4969636377208744
1742,231,552,3.4656374016249782
1743,229,553,4.149612061231941
1744,230,553,4.122311547257373
1745,231,553,4.013197740427775
1746,229,554,4.141460283556913
1747,230,554,4.1532349491647595
1748,231,554,4.039028273960435
1749,229,555,3.1530807658729656
1750,230,555,3.076986782851885
1751,231,555,3.1258577495324285
1752,229,556,3.6278663190693554
1753,230,556,3.5222397517811714
1754,231,556,3.5114060953581028
1755,229,557,3.4941328174595703
1756,230,557,3.61711450703172
1757,231,557,3.5564431534896745
1758,229,558,3.7053787524101645
1759,230,558,3.5935008367516943
1760,231,558,3.581559314531649
1761,229,559,2.6448747928481184
1762,230,559,2.59517425808876
1763,231,559,2.603745686660189
1764,229,560,2.460557737096881
1765,230,560,2.372823628315384
1766,231,560,2.366320176000803
1767,229,561,3.320651090737559
1768,230,561,3.2083745673136415
1769,231,561,3.209195922124522
1770,229,562,3.320651090737559
1771,230,562,3.2083745673136415
1772,231,562,3.209195922124522
1773,229,563,4.068723518148518
1774,230,563,3.9434791450414424
1775,231,563,3.9409825042145683
1776,229,564,1.8251729622591804
1777,230,564,1.6944273158914054
1778,231,564,1.697732875567703
1779,229,565,3.598134406335215
1780,230,565,3.6727488403036284
1781,231,565,3.714147473259834
1782,229,566,3.4956160714285716
1783,230,566,3.451809794372294
1784,231,566,3.4636279761904762
1785,229,567,3.715286156416915
1786,230,567,3.3728359698465
1787,231,567,3.4084009968226026
1788,229,568,3.9497970944959184
1789,230,568,3.923797094495918
1790,231,568,3.9257970944959184
1791,229,569,4.166379656193892
1792,230,569,3.9043217765769187
1793,231,569,3.8170318037321764
1794,229,570,2.8240772597414043
1795,230,570,2.6396059939079937
1796,231,570,2.6966808108050633
1797,229,571,2.950333858543418
1798,230,571,2.742588996388029
1799,231,571,2.5560295978917877
1800,229,572,4.149612061231941
1801,230,572,4.122311547257373
1802,231,572,4.013197740427775
1803,229,573,3.744192059865843
1804,230,573,3.6978861241674372
1805,231,573,3.6502936293835933
1806,229,574,3.14201364774889
1807,230,574,2.951952157191031
1808,231,574,2.997342164565584
1809,229,575,3.5730361794862184
1810,230,575,3.546891018195896
1811,231,575,3.561107608057647
1812,229,576,3.8424684668353413
1813,230,576,3.5439655213658185
1814,231,576,3.5109048341459226
1815,229,577,2.398009305370456
1816,230,577,2.275790328405793
1817,231,577,2.2756484723842427
1818,229,578,3.5593272797573157
1819,230,578,3.4519530726224157
1820,231,578,3.409030991912044
1821,229,579,3.532524675324676
1822,230,579,3.501269306510483
1823,231,579,3.50943597317715
1824,229,580,4.02691349556144
1825,230,580,3.971758994155309
1826,231,580,3.944038521022739
1827,229,581,2.77917282503383
1828,230,581,2.66858335134962
1829,231,581,2.6891547799210485
1830,229,582,3.9344904281780595
1831,230,582,3.8844344615818454
1832,231,582,3.860762654222538
1833,229,583,1.947801327201313
1834,230,583,1.899824214255779
1835,231,583,1.9033610563610424
1836,229,584,3.826306897302046
1837,230,584,3.9952920653850414
1838,231,584,3.939995911064379
1839,229,585,3.9473446423347918
1840,230,585,4.191876097988391
1841,231,585,4.150253740459173
1842,229,586,3.4681231782425193
1843,230,586,3.368109766683946
1844,231,586,3.4390346741540148
1845,229,587,3.351921512579092
1846,230,587,3.290919193152458
1847,231,587,3.3144070820204665
1848,229,588,4.2071449501661125
1849,230,588,4.320365076962194
1850,231,588,4.264420177483415
1851,229,589,3.436482525053643
1852,230,589,3.3845280869948953
1853,231,589,3.4068556732017914
1854,229,590,3.3499735932456622
1855,230,590,3.269264628752317
1856,231,590,3.323080451299889
1857,229,591,2.5536328055880326
1858,230,591,2.440171100506803
1859,231,591,2.467160272930041
1860,229,592,3.4956160714285716
1861,230,592,3.451809794372294
1862,231,592,3.4636279761904762
1863,229,593,3.0627582411378245
1864,230,593,2.9878296322114166
1865,231,593,3.00151415602094
1866,229,594,2.6200253547832313
1867,230,594,2.1286011527934487
1868,231,594,2.1836112418215703
1869,229,595,2.485094984130834
1870,230,595,2.4531852654289596
1871,231,595,2.4733487671294445
1872,229,596,2.9537922698017036
1873,230,596,2.8624032111673055
1874,231,596,2.875600924248792
1875,229,597,2.6136631259719523
1876,230,597,2.519676384990328
1877,231,597,2.589037505746787
1878,229,598,3.2080536298796796
1879,230,598,2.8562977478144997
1880,231,598,2.88797246526966
1881,229,599,2.5597573835927028
1882,230,599,2.4283974160989326
1883,231,599,2.460363109072156
1884,229,600,2.923844724871445
1885,230,600,2.5949787891720386
1886,231,600,2.623540443674407
1887,229,601,2.541050165955603
1888,230,601,2.4719007276263323
1889,231,601,2.4913707024779046
1890,229,602,3.3921164114848215
1891,230,602,2.9884728498872764
1892,231,602,3.043325551145771
1893,229,603,2.53703979403879
1894,230,603,2.455793770689038
1895,231,603,2.495998898894166
1896,229,604,2.2819847096369106
1897,230,604,2.0406735333722503
1898,231,604,2.128044463075957
1899,229,605,2.035686021124577
1900,230,605,1.9085592176483632
1901,231,605,1.936514948216214
1902,229,606,3.091841740567838
1903,230,606,2.9497756418968457
1904,231,606,2.962052069231969
1905,229,607,3.46226450302355
1906,230,607,3.3676651340803736
1907,231,607,3.3757032293184692
1908,229,608,3.0610843232808067
1909,230,608,2.8311324650764864
1910,231,608,2.8264189972794664
1911,229,609,1.7240517515173857
1912,230,609,1.5917568370450863
1913,231,609,1.5968549454968095
1914,229,610,2.270387381218451
1915,230,610,2.0157154078148207
1916,231,610,2.0100462574633315
1917,229,611,1.5655723391874234
1918,230,611,1.5374682154063024
1919,231,611,1.4709005242211444
1920,229,612,3.4502297828584827
1921,230,612,3.380731765581642
1922,231,612,3.3935228766927534
1923,229,613,2.4957566163387965
1924,230,613,2.2839193357212593
1925,231,613,2.405749181240888
1926,229,614,2.993696931239236
1927,230,614,2.9909860597036784
1928,231,614,2.990810506552811
1929,229,615,2.268253897928923
1930,230,615,2.192604807521355
1931,231,615,2.2258435298529022
1932,229,616,3.384995852947594
1933,230,616,3.307137650008914
1934,231,616,3.3747238667298727
1935,229,617,4.004080475049127
1936,230,617,4.000897797778808
1937,231,617,3.906043251477575
1938,229,618,3.0637511030029394
1939,230,618,2.778208495600939
1940,231,618,2.7550319362950306
1941,229,619,3.3613299826382157
1942,230,619,3.232288934840823
1943,231,619,3.205109407959747
1944,229,620,4.086837988575593
1945,230,620,4.130536325020991
1946,231,620,4.086499335294571
1947,229,621,2.8035956095389074
1948,230,621,2.347082212889209
1949,231,621,2.399294689191302
1950,229,622,3.196699920946394
1951,230,622,2.7084857749274955
1952,231,622,2.7638089562415695
1953,229,623,3.828810226006049
1954,230,623,3.7083005819974217
1955,231,623,3.6823717755315184
1956,229,624,3.6254663190693552
1957,230,624,3.515573085114505
1958,231,624,3.502739428691436
1959,229,625,3.5826956963459784
1960,230,625,3.400502694832213
1961,231,625,3.373286585725212
1962,229,626,3.5689973555856462
1963,230,626,3.3292272189870875
1964,231,626,3.376998025113001
1965,229,627,2.7035935313102293
1966,230,627,2.3253183775018775
1967,231,627,2.3527750840292256
1968,229,628,1.9515422023029596
1969,230,628,1.719414521303648
1970,231,628,1.7878161967635158
1971,229,629,3.048808241137824
1972,230,629,2.980879632211416
1973,231,629,2.99356415602094
1974,229,630,2.9371714691778075
1975,230,630,2.651927378740885
1976,231,630,2.6523306291590574
1977,229,631,3.0221156036158265
1978,230,631,3.0216728589375856
1979,231,631,3.00802693173839
1980,229,632,3.0270310459023557
1981,230,632,3.001923531934881
1982,231,632,3.0237810459023557
1983,229,633,3.539690782459203
1984,230,633,3.5607615840385707
1985,231,633,3.555349481540671
1986,229,634,2.7318026102325024
1987,230,634,2.621035408806478
1988,231,634,2.6436068373779067
1989,229,635,3.0637511030029394
1990,230,635,2.778208495600939
1991,231,635,2.7550319362950306
1992,229,636,3.9507808771468462
1993,230,636,4.028232375025423
1994,231,636,4.020939149973383
1995,229,637,2.7147177233872504
1996,230,637,2.6463260817821825
1997,231,637,2.632547608443094
1998,229,638,2.8035956095389074
1999,230,638,2.347082212889209
2000,231,638,2.399294689191302
2001,229,639,3.126254128742991
2002,230,639,3.043609103776483
2003,231,639,3.0623507704431496
2004,229,640,2.5010039216724667
2005,230,640,2.3830325425594987
2006,231,640,2.4541674015278923
2007,229,641,4.215035861091661
2008,230,641,4.2422823776979275
2009,231,641,4.141854860792986
2010,229,642,2.6200253547832313
2011,230,642,2.1286011527934487
2012,231,642,2.1836112418215703
2013,229,643,2.839621565455608
2014,230,643,2.7920761552847204
2015,231,643,2.812634191718234
2016,229,644,3.4220999279361504
2017,230,644,2.939808742951635
2018,231,644,2.973988256589048
2019,229,645,2.19942481729374
2020,230,645,2.138796455641709
2021,231,645,2.177387266305467
2022,229,646,4.206642869638669
2023,230,646,4.258074912094425
2024,231,646,4.13496489344793
2025,229,647,3.0254290966386557
2026,230,647,2.820922329721362
2027,231,647,2.6227438836060744
2028,229,648,3.3179703158430582
2029,230,648,3.2925050881390736
2030,231,648,3.2951941637693256
2031,229,649,2.645684554543381
2032,230,649,2.5536978135617567
2033,231,649,2.6230589343182156
2034,229,650,3.2122919782905486
2035,230,650,2.69851133570557
2036,231,650,2.733200952338772
2037,229,651,1.7238624083730005
2038,230,651,1.5972999626933948
2039,231,651,1.5249370747174145
2040,229,652,2.198465499089537
2041,230,652,2.065657846027957
2042,231,652,2.1163164573112745
2043,229,653,2.2920849291539227
2044,230,653,2.249903109529872
2045,231,653,2.2382489332530304
2046,229,654,2.542644644172092
2047,230,654,2.092250555425133
2048,231,654,2.0857635996906208
2049,229,655,2.5845997088282804
2050,230,655,2.488702302778289
2051,231,655,2.497243060835671
2052,229,656,2.2338683179549443
2053,230,656,1.9319962833883841
2054,231,656,1.9813509882881295
2055,229,657,1.5682557639538923
2056,230,657,1.4952276197368186
2057,231,657,1.4704203397315947
2058,229,658,2.5316408648316524
2059,230,658,2.383544972250043
2060,231,658,2.3949983081624846
2061,229,659,2.8240772597414043
2062,230,659,2.6396059939079937
2063,231,659,2.6966808108050633
2064,229,660,2.423321046987387
2065,230,660,2.3475852418050724
2066,231,660,2.3744549822167613
2067,229,661,3.2951039730900273
2068,230,661,3.0204229091739725
2069,231,661,3.037545467171531
2070,229,662,3.387850271002354
2071,230,662,3.3231334364918106
2072,231,662,3.260869231615269
2073,229,663,2.3627294210605574
2074,230,663,2.048690731098777
2075,231,663,2.106489737685841
2076,229,664,1.7849313367173265
2077,230,664,1.6209287646172927
2078,231,664,1.6873929749065295
2079,229,665,1.6690360560309057
2080,230,665,1.4987954886102506
2081,231,665,1.4728476570156879
2082,229,666,3.543467698185679
2083,230,666,3.361029989500012
2084,231,666,3.3687183712936566
2085,229,667,3.471007949734613
2086,230,667,3.0721461509520154
2087,231,667,3.104167257919674
2088,229,668,3.6434736367925415
2089,230,668,3.4618251033666616
2090,231,668,3.50644237293541
2091,229,669,3.8545383097784587
2092,230,669,4.024295712816041
2093,231,669,3.9618400219534897
2094,229,670,2.1978737296547597
2095,230,670,2.057098347764863
2096,231,670,2.1342927477589084
2097,229,671,3.1320940185034183
2098,230,671,2.9301893822884204
2099,231,671,2.978088455148266
2100,229,672,2.5409620348163773
2101,230,672,2.4415140654989895
2102,231,672,2.438381187262753
2103,229,673,3.5627103527192316
2104,230,673,3.320446476706344
2105,231,673,3.361678091322014
2106,229,674,1.7266265955278657
2107,230,674,1.6402318205335313
2108,231,674,1.6229632706163521
2109,229,675,3.2493126544216118
2110,230,675,3.144164372244019
2111,231,675,3.2286898252899587
2112,229,676,2.8071205055586543
2113,230,676,2.3759542517969225
2114,231,676,2.4236312987263307
2115,229,677,1.9736890582677984
2116,230,677,1.9057634130590204
2117,231,677,1.8834602245605125
2118,229,678,2.312819271888082
2119,230,678,2.072749007596917
2120,231,678,2.0449985209792025
2121,229,679,1.5570809759247137
2122,230,679,1.4509439477693735
2123,231,679,1.391173493904706
2124,229,680,3.231580821514895
2125,230,680,3.1684957741846866
2126,231,680,3.2103855834196575
2127,229,681,2.896730110479778
2128,230,681,2.769752650112003
2129,231,681,2.8162958652774694
2130,229,682,3.980533221077898
2131,230,682,3.862136101962653
2132,231,682,3.8940544130874004
2133,229,683,3.924736737966586
2134,230,683,3.8216025706376193
2135,231,683,3.8210858242261367
2136,229,684,2.245619787666997
2137,230,684,2.1407808813296407
2138,231,684,2.1397432411886412
2139,229,685,2.8904047820701178
2140,230,685,2.8621306014359766
2141,231,685,2.8666547820701176
2142,229,686,3.761244812483282
2143,230,686,3.590527348137525
2144,231,686,3.5659620894299056
2145,229,687,3.770717634408602
2146,230,687,3.7250966666666665
2147,231,687,3.7470966666666663
2148,229,688,1.4091013713721978
2149,230,688,1.4078631796546621
2150,231,688,1.288098752916989
2151,229,689,2.9727616227070666
2152,230,689,2.7496404970046484
2153,231,689,2.76882041048891
2154,229,690,4.029693757120072
2155,230,690,4.209917301587301
2156,231,690,4.125340865949983
2157,229,691,2.5859790653156103
2158,230,691,2.153831003860356
2159,231,691,2.208119394524704
2160,229,692,3.436549591598187
2161,230,692,2.9317181111087387
2162,231,692,2.9732379961721853
2163,229,693,2.9330618751978306
2164,230,693,2.9512699497271564
2165,231,693,2.9398676805485215
2166,229,694,3.4081254693400473
2167,230,694,3.1640588539625023
2168,231,694,3.219388057169056
2169,229,695,3.1218581004369033
2170,230,695,3.041797384970587
2171,231,695,3.0648486927117524
2172,229,696,2.6311710345066452
2173,230,696,2.5060260095401374
2174,231,696,2.5234343428734705
2175,229,697,4.068723518148518
2176,230,697,3.9434791450414424
2177,231,697,3.9409825042145683
2178,229,698,2.4582560401305136
2179,230,698,2.3557511999097915
2180,231,698,2.3239509659516413
2181,229,699,3.0221156036158265
2182,230,699,3.0216728589375856
2183,231,699,3.00802693173839
2184,229,700,3.9593888083824607
2185,230,700,3.9577538583848684
2186,231,700,3.858674312083636
2187,229,701,3.499568655212463
2188,230,701,3.4565323953823954
2189,231,701,3.4595316017316016
2190,229,702,3.4956160714285716
2191,230,702,3.451809794372294
2192,231,702,3.4636279761904762
2193,229,703,2.614534769070468
2194,230,703,2.4476936570863033
2195,231,703,2.5840053318410314
2196,229,704,3.829060550162388
2197,230,704,3.7242083826202825
2198,231,704,3.6956431239126637
2199,229,705,3.538177403774874
2200,230,705,3.3672771965189163
2201,231,705,3.3536094672697914
2202,229,706,3.5769202842947023
2203,230,706,3.336820147696143
2204,231,706,3.381590953822057
2205,229,707,4.141460283556913
2206,230,707,4.1532349491647595
2207,231,707,4.039028273960435
2208,229,708,3.5279295467323566
2209,230,708,3.3176706840497046
2210,231,708,3.3637822431159314
2211,229,709,2.409314306391326
2212,230,709,2.2909691575574045
2213,231,709,2.3642468736686553
2214,229,710,3.888108940589913
2215,230,710,4.099058603630221
2216,231,710,4.034653960773078
2217,229,711,2.9093967771464455
2218,230,711,2.7796225131257013
2219,231,711,2.826332394957835
2220,229,712,3.119362221923339
2221,230,712,2.6367164350777395
2222,231,712,2.6767990709937965
2223,229,713,3.3744355938215347
2224,230,713,3.293996608180002
2225,231,713,3.2332652501499832
2226,229,714,2.4807247738544214
2227,230,714,2.17626269422538
2228,231,714,2.2637132977758436
2229,229,715,3.6559786304355724
2230,230,715,3.533870589389398
2231,231,715,3.520938435336554
2232,229,716,4.005863095872174
2233,230,716,4.035332201840381
2234,231,716,3.9745301532589288
2235,229,717,3.7997426123506046
2236,230,717,3.7138154922425684
2237,231,717,3.706241277714831
2238,229,718,3.387850271002354
2239,230,718,3.3231334364918106
2240,231,718,3.260869231615269
2241,229,719,4.263208187134502
2242,230,719,4.5894490476190475
2243,231,719,4.497388484997603
2244,229,720,3.7276821242051854
2245,230,720,3.5522754359565765
2246,231,720,3.5810142359235866
2247,229,721,3.0636893697982983
2248,230,721,3.054233344691428
2249,231,721,3.06871100702909
2250,229,722,3.3296625716048944
2251,230,722,3.0821040832548365
2252,231,722,3.0375311500207003
2253,229,723,2.8770454927735036
2254,230,723,2.8729376190098996
2255,231,723,2.8579452320864784
2256,229,724,1.7088321988230561
2257,230,724,1.5266295887831323
2258,231,724,1.471797126866884
2259,229,725,3.2109179871786857
2260,230,725,2.670421131089442
2261,231,725,2.7003935307963483
2262,229,726,2.980312882129845
2263,230,726,2.975690878692133
2264,231,726,2.987367957120213
2265,229,727,2.8018490155349545
2266,230,727,2.2524830424077438
2267,231,727,2.261308809197041
2268,229,728,2.832915214096946
2269,230,728,2.505103237432257
2270,231,728,2.5299417440953755
2271,229,729,2.0781892947775735
2272,230,729,1.926067961071569
2273,231,729,1.9483079779357475
2274,229,730,3.0520200206889387
2275,230,730,3.0337614115623013
2276,231,730,3.0376845382879214
2277,229,731,1.811647493471442
2278,230,731,1.5853810633453107
2279,231,731,1.6131438884818594
2280,229,732,1.6170001918957055
2281,230,732,1.563264453850993
2282,231,732,1.4882640258749664
2283,229,733,3.910193962703963
2284,230,733,3.7760027251138557
2285,231,733,3.7892791572545477
2286,229,734,3.675615167788972
2287,230,734,3.389932245404844
2288,231,734,3.4238428644024963
2289,229,735,3.4588496592060425
2290,230,735,3.4295942903918495
2291,231,735,3.4317609570585166
2292,229,736,3.594223535989867
2293,230,736,3.5541441227836894
2294,231,736,3.547492533360041
2295,229,737,3.724733575133857
2296,230,737,3.444685391547262
2297,231,737,3.409802615773595
2298,229,738,4.005863095872174
2299,230,738,4.035332201840381
2300,231,738,3.9745301532589288
2301,229,739,2.8945473382045157
2302,230,739,2.688006050850251
2303,231,739,2.850975351986794
2304,229,740,3.2535586615515117
2305,230,740,3.1281005878759744
2306,231,740,3.16050508800415
2307,229,741,2.736288973035655
2308,230,741,2.481367970502032
2309,231,741,2.565181812062224
2310,229,742,4.104457239057238
2311,230,742,4.262706306062655
2312,231,742,4.277524487880837
2313,229,743,3.9433086564264785
2314,230,743,3.5935033853580807
2315,231,743,3.567209364804851
2316,229,744,2.051970189583855
2317,230,744,2.018677350697305
2318,231,744,2.0258676364962307
2319,229,745,4.1866428696386695
2320,230,745,4.236951102570615
2321,231,745,4.116194289052325
2322,229,746,4.253656441056466
2323,230,746,4.2084407547819564
2324,231,746,4.249240754781956
2325,229,747,3.5470890298900652
2326,230,747,3.4985238021860807
2327,231,747,3.5132128778163323
2328,229,748,3.500042323991525
2329,230,748,3.4569611703448087
2330,231,748,3.4824659322495704
2331,229,749,4.214325060217324
2332,230,749,4.350640714007977
2333,231,749,4.29146757995249
2334,229,750,3.716650061048979
2335,230,750,3.674250061048979
2336,231,750,3.701500061048979
2337,229,751,3.6603399316383087
2338,230,751,3.5343589065797145
2339,231,751,3.4629315320231897
2340,229,752,4.104457239057238
2341,230,752,4.262706306062655
2342,231,752,4.277524487880837
2343,229,753,3.886255209496386
2344,230,753,4.1201147150848465
2345,231,753,4.086822309063486
2346,229,754,4.1277922637287805
2347,230,754,4.021616964028481
2348,231,754,4.07636696402848
2349,229,755,4.2071449501661125
2350,230,755,4.320365076962194
2351,231,755,4.264420177483415
2352,229,756,3.8970505811489846
2353,230,756,3.6977476582113553
2354,231,756,3.6698827634162283
2355,229,757,4.126135158360159
2356,230,757,4.109184099346396
2357,231,757,4.077916029948094
2358,229,758,3.408883139883022
2359,230,758,3.248365912643434
2360,231,758,3.2787159126434333
2361,229,759,4.238107390055665
2362,230,759,3.9139181769778464
2363,231,759,3.9307648747245443
2364,229,760,3.6386099341037275
2365,230,760,3.4532448083073852
2366,231,760,3.47967611037011
2367,229,761,3.9934974358974356
2368,230,761,3.9018782883782883
2369,231,761,3.9022116217116216
2370,229,762,4.1277922637287805
2371,230,762,4.021616964028481
2372,231,762,4.07636696402848
2373,229,763,3.484868131868132
2374,230,763,3.4265086119554202
2375,231,763,3.448868131868132
2376,229,764,4.253656441056466
2377,230,764,4.2084407547819564
2378,231,764,4.249240754781956
2379,229,765,4.203730303030303
2380,230,765,4.195647519147519
2381,231,765,4.185980852480852
2382,229,766,3.6997328359261323
2383,230,766,3.6560826258420986
2384,231,766,3.692015959175432
2385,229,767,4.1277922637287805
2386,230,767,4.021616964028481
2387,231,767,4.07636696402848
2388,229,768,3.5452004652005042
2389,230,768,3.525555303910182
2390,231,768,3.533771893771933
2391,229,769,4.104457239057238
2392,230,769,4.262706306062655
2393,231,769,4.277524487880837
2394,229,770,3.82624358974359
2395,230,770,3.80125641025641
2396,231,770,3.82224358974359
2397,229,771,3.241664153378072
2398,230,771,3.208480615814933
2399,231,771,3.211169691445185
2400,229,772,4.039748459579039
2401,230,772,4.022914673661315
2402,231,772,3.9229794394326594
2403,229,773,3.825173254628845
2404,230,773,3.640137796865888
2405,231,773,3.6520193155866663
2406,229,774,4.100996825396826
2407,230,774,4.250975396825396
2408,231,774,4.254558730158729
2409,229,775,3.843205601944866
2410,230,775,3.83133463420293
2411,231,775,3.8293346342029304
2412,229,776,3.7451925307992795
2413,230,776,3.8085717615999832
2414,231,776,3.7114650632387383
2415,229,777,3.8264378167974846
2416,230,777,3.845937816797484
2417,231,777,3.840043877403545
2418,229,778,3.700418389207585
2419,230,778,3.8697316373079564
2420,231,778,3.800068107689227
2421,229,779,4.111665578325949
2422,230,779,4.095262133769944
2423,231,779,4.10906816532861
2424,229,780,2.5279309056288244
2425,230,780,2.427321290489417
2426,231,780,2.4101411774201567
2427,229,781,3.83
2428,230,781,3.809006535947712
2429,231,781,3.817006535947712
2430,229,782,3.355315599021569
2431,230,782,3.28055108451436
2432,231,782,3.355433246080392
2433,229,783,3.8215517355433084
2434,230,783,3.9569392180462133
2435,231,783,3.981014218046213
2436,229,784,3.7168478590254574
2437,230,784,3.7601424980107248
2438,231,784,3.7724201994955107
2439,229,785,4.194129270437165
2440,230,785,3.882125
2441,231,785,3.973
2442,229,786,3.6757873269915597
2443,230,786,3.5869337253017948
2444,231,786,3.6595730412772736
2445,229,787,3.7768718515201276
2446,230,787,3.8850544419415125
2447,231,787,3.8854641449625054
2448,229,788,3.436698894546685
2449,230,788,3.4188995529188575
2450,231,788,3.3554221513379328
2451,229,789,3.396250202675008
2452,230,789,3.2841355420300657
2453,231,789,3.3693238250778985
2454,229,790,4.12453718214153
2455,230,790,3.82336580050736
2456,231,790,3.8262031742447333
2457,229,791,3.61678736036397
2458,230,791,3.527507810162111
2459,231,791,3.5422086937785946
2460,229,792,3.910659108756397
2461,230,792,4.049405411124717
2462,231,792,4.059823420223937
2463,229,793,3.6603399316383087
2464,230,793,3.5343589065797145
2465,231,793,3.4629315320231897
2466,229,794,3.699864536197019
2467,230,794,3.336888206343505
2468,231,794,3.3821349075277527
2469,229,795,3.3779980202918276
2470,230,795,3.33896176046176
2471,231,795,3.3419609668109667
2472,229,796,3.138275223632203
2473,230,796,3.0931150929132487
2474,231,796,3.0992817595799154
2475,229,797,4.065640294319769
2476,230,797,3.6980696537764017
2477,231,797,3.6384510031695245
2478,229,798,2.460557737096881
2479,230,798,2.372823628315384
2480,231,798,2.366320176000803
2481,229,799,3.4395446303255124
2482,230,799,3.293687366314977
2483,231,799,3.2986496679022785
2484,229,800,3.3044360148499337
2485,230,800,3.270970787145949
2486,231,800,3.273659862776201
2487,229,801,1.947801327201313
2488,230,801,1.899824214255779
2489,231,801,1.9033610563610424
2490,229,802,4.1277922637287805
2491,230,802,4.021616964028481
2492,231,802,4.07636696402848
2493,229,803,3.4184582128048926
2494,230,803,3.3469157434088097
2495,231,803,3.2905637685070963
2496,229,804,3.781765899429766
2497,230,804,3.489680216898356
2498,231,804,3.5100994485998274
2499,229,805,3.3519784480064483
2500,230,805,3.3040316609994997
2501,231,805,3.361160114673115
2502,229,806,4.468208333333334
2503,230,806,4.381098131313131
2504,231,806,4.442370858585859
2505,229,807,4.468208333333334
2506,230,807,4.381098131313131
2507,231,807,4.442370858585859
2508,229,808,3.924736737966586
2509,230,808,3.8216025706376193
2510,231,808,3.8210858242261367
2511,229,809,3.828810226006049
2512,230,809,3.7083005819974217
2513,231,809,3.6823717755315184
2514,229,810,4.1866428696386695
2515,230,810,4.236951102570615
2516,231,810,4.116194289052325
2517,229,811,3.0627582411378245
2518,230,811,2.9878296322114166
2519,231,811,3.00151415602094
2520,229,812,3.9605173160173157
2521,230,812,4.242925983436853
2522,231,812,4.216910173160173
2523,229,813,3.156441596638655
2524,230,813,2.930401496388029
2525,231,813,2.7322230502727405
2526,229,814,3.2640242053343083
2527,230,814,3.042901496388029
2528,231,814,2.8362230502727406
2529,229,815,3.9658490860990865
2530,230,815,4.006666591943443
2531,231,815,3.989353677080528
2532,229,816,3.0627624299719893
2533,230,816,2.860922329721362
2534,231,816,2.667029597891788
2535,229,817,2.5301646604516117
2536,230,817,2.4243166911342247
2537,231,817,2.4351838128979875
2538,229,818,4.104457239057238
2539,230,818,4.262706306062655
2540,231,818,4.277524487880837
2541,229,819,4.189695512820512
2542,230,819,3.9470971909873067
2543,231,819,3.9223975572876735
2544,229,820,3.4405999443550863
2545,230,820,3.4088369888004277
2546,231,820,3.4245791983596248
2547,229,821,3.8215517355433084
2548,230,821,3.9569392180462133
2549,231,821,3.981014218046213
2550,229,822,3.316576877678066
2551,230,822,3.250776877678066
2552,231,822,3.1967768776780656
2553,229,823,3.613520160299394
2554,230,823,3.606728493632727
2555,231,823,3.6060012209054544
2556,229,824,3.156441596638655
2557,230,824,2.930401496388029
2558,231,824,2.7322230502727405
2559,229,825,3.2951039730900273
2560,230,825,3.0204229091739725
2561,231,825,3.037545467171531
2562,229,826,2.3020920586380003
2563,230,826,1.8710621420818117
2564,231,826,1.8926977308284298
2565,229,827,3.2504929982886486
2566,230,827,3.197310272664169
2567,231,827,3.227110569449882
2568,229,828,3.067162308863303
2569,230,828,2.5997555702078583
2570,231,828,2.6567830821958514
2571,229,829,2.3892667630643367
2572,230,829,2.296416895847062
2573,231,829,2.311491837308645
2574,229,830,2.5839389062296187
2575,230,830,2.137361265185864
2576,231,830,2.1791007394782187
2577,229,831,4.2071449501661125
2578,230,831,4.320365076962194
2579,231,831,4.264420177483415
2580,229,833,2.3059488063878
2581,230,833,2.2750716510530298
2582,231,833,2.2523568687155815
2583,229,834,2.1497735120351518
2584,230,834,2.0655857618458944
2585,231,834,2.0108364868794304
2586,229,835,1.7173057625869521
2587,230,835,1.6510495403336019
2588,231,835,1.6166072014987392
2589,229,836,2.542644644172092
2590,230,836,2.092250555425133
2591,231,836,2.0857635996906208
2592,229,837,2.7644483514448206
2593,230,837,2.5727904362622485
2594,231,837,2.592687180298886
2595,229,839,2.92335804705898
2596,230,839,2.56337877635588
2597,231,839,2.613864372792048
2598,229,840,1.7589896147034432
2599,230,840,1.5262848816349448
2600,231,840,1.5657787604579063
2601,229,841,2.4439401174845594
2602,230,841,2.001555878754773
2603,231,841,2.07872994029372
2604,229,842,2.1276323402530832
2605,230,842,2.000895446064973
2606,231,842,2.0070505945715684
2607,229,843,2.691761573999516
2608,230,843,2.6899303576500904
2609,231,843,2.715104042414981
2610,229,844,2.5627155547459552
2611,230,844,2.5623336912974994
2612,231,844,2.5546197388227476
2613,229,845,3.2321948471275572
2614,230,845,3.2163826997333884
